职位id,关系,薪资
5619,所开薪资,15-25K·13薪
5620,所开薪资,7-12K
5621,所开薪资,15-30K·16薪
5622,所开薪资,8-13K
5623,所开薪资,9-14K
5624,所开薪资,10-15K
5625,所开薪资,10-15K
5626,所开薪资,12-24K
5627,所开薪资,14-15K
5628,所开薪资,18-35K·15薪
5629,所开薪资,10-15K
5630,所开薪资,7-12K·13薪
5631,所开薪资,8-12K
5632,所开薪资,10-15K
5633,所开薪资,10-15K·13薪
5634,所开薪资,15-30K·13薪
5635,所开薪资,10-15K
5636,所开薪资,10-15K
5637,所开薪资,7-12K·15薪
5638,所开薪资,8-13K
5639,所开薪资,7-12K
5640,所开薪资,10-15K
5641,所开薪资,15-30K·14薪
5642,所开薪资,15-20K
5643,所开薪资,10-15K
5644,所开薪资,15-30K
5645,所开薪资,12-20K·15薪
5646,所开薪资,15-25K·14薪
5647,所开薪资,8-12K
5648,所开薪资,13-26K
5649,所开薪资,12-22K
5650,所开薪资,6-11K
5651,所开薪资,18-30K
5652,所开薪资,18-30K·16薪
5653,所开薪资,8-13K
5654,所开薪资,12-18K·13薪
5655,所开薪资,11-22K·16薪
5656,所开薪资,10-15K
5657,所开薪资,6-11K
5658,所开薪资,15-30K·13薪
5659,所开薪资,13-19K
5660,所开薪资,15-25K·13薪
5661,所开薪资,11-20K·13薪
5662,所开薪资,11-20K
5663,所开薪资,16-30K
5664,所开薪资,8-13K·13薪
5665,所开薪资,10-15K
5666,所开薪资,10-15K·13薪
5667,所开薪资,15-25K
5668,所开薪资,15-30K·13薪
5669,所开薪资,10-15K
5670,所开薪资,8-13K
5671,所开薪资,15-20K
5672,所开薪资,10-15K
5673,所开薪资,15-30K·13薪
5674,所开薪资,8-13K·13薪
5675,所开薪资,10-15K
5676,所开薪资,15-20K
5677,所开薪资,14-24K·14薪
5678,所开薪资,12-23K·13薪
5679,所开薪资,15-30K·14薪
5680,所开薪资,12-17K·13薪
5681,所开薪资,13-19K
5682,所开薪资,11-20K
5683,所开薪资,16-30K
5684,所开薪资,12-20K
5685,所开薪资,14-20K·13薪
5686,所开薪资,10-15K
5687,所开薪资,11-20K
5688,所开薪资,6-12K
5689,所开薪资,15-25K
5690,所开薪资,12-15K·13薪
5691,所开薪资,10-15K
5692,所开薪资,15-20K·13薪
5693,所开薪资,8-13K
5694,所开薪资,7-11K
5695,所开薪资,6-11K
5696,所开薪资,15-20K·14薪
5697,所开薪资,10-11K
5698,所开薪资,15-20K
5699,所开薪资,10-15K
5700,所开薪资,10-15K
5701,所开薪资,8-12K
5702,所开薪资,16-27K·13薪
5703,所开薪资,15-30K·14薪
5704,所开薪资,10-15K·13薪
5705,所开薪资,12-24K·13薪
5706,所开薪资,12-20K
5707,所开薪资,13-22K
5708,所开薪资,12-24K·13薪
5709,所开薪资,15-25K
5710,所开薪资,12-16K
5711,所开薪资,15-25K
5712,所开薪资,12-24K·15薪
5713,所开薪资,10-15K
5714,所开薪资,15-30K
5715,所开薪资,15-30K·13薪
5716,所开薪资,15-30K
5717,所开薪资,10-15K
5718,所开薪资,15-25K
5719,所开薪资,12-18K·14薪
5720,所开薪资,15-30K
5721,所开薪资,12-20K
5722,所开薪资,7-12K
5723,所开薪资,15-30K
5724,所开薪资,12-15K
5725,所开薪资,6-11K
5726,所开薪资,12-20K·13薪
5727,所开薪资,12-24K
5728,所开薪资,11-20K
5729,所开薪资,18-23K
5730,所开薪资,10-13K
5731,所开薪资,13-20K·13薪
5732,所开薪资,7-12K
5733,所开薪资,6-11K
5734,所开薪资,11-20K·13薪
5735,所开薪资,8-12K
5736,所开薪资,15-20K·13薪
5737,所开薪资,9-12K·13薪
5738,所开薪资,15-20K
5739,所开薪资,12-20K·13薪
5740,所开薪资,11-20K
5741,所开薪资,15-18K
5742,所开薪资,15-25K
5743,所开薪资,11-22K
5744,所开薪资,15-30K
5745,所开薪资,10-11K
5746,所开薪资,10-15K
5747,所开薪资,14-28K
5748,所开薪资,13-23K·14薪
5749,所开薪资,11-18K
5750,所开薪资,10-13K
5751,所开薪资,15-25K
5752,所开薪资,10-15K
5753,所开薪资,12-18K·13薪
5754,所开薪资,11-18K
5755,所开薪资,18-35K·14薪
5756,所开薪资,13-20K
5757,所开薪资,16-25K
5758,所开薪资,13-26K·13薪
5759,所开薪资,16-25K·14薪
5760,所开薪资,11-18K·15薪
5761,所开薪资,10-15K
5762,所开薪资,10-15K
5763,所开薪资,10-15K
5764,所开薪资,15-20K
5765,所开薪资,12-20K·13薪
5766,所开薪资,10-15K·13薪
5767,所开薪资,12-24K
5768,所开薪资,10-15K
5769,所开薪资,8-13K
5770,所开薪资,18-30K
5771,所开薪资,11-20K·13薪
5772,所开薪资,15-25K·14薪
5773,所开薪资,10-15K·14薪
5774,所开薪资,15-30K·15薪
5775,所开薪资,15-25K
5776,所开薪资,12-20K
5777,所开薪资,10-15K
5778,所开薪资,15-25K
5779,所开薪资,15-30K·16薪
5780,所开薪资,6-11K·13薪
5781,所开薪资,15-30K·15薪
5782,所开薪资,10-15K
5783,所开薪资,8-12K
5784,所开薪资,15-30K
5785,所开薪资,12-20K
5786,所开薪资,8-13K
5787,所开薪资,12-20K·14薪
5788,所开薪资,10-14K
5789,所开薪资,11-22K·13薪
5790,所开薪资,12-20K
5791,所开薪资,11-22K·14薪
5792,所开薪资,9-14K·13薪
5793,所开薪资,7-11K·13薪
5794,所开薪资,12-15K
5795,所开薪资,10-15K
5796,所开薪资,10-15K
5797,所开薪资,15-20K·13薪
5798,所开薪资,9-14K
5799,所开薪资,15-30K
5800,所开薪资,15-30K
5801,所开薪资,12-16K·15薪
5802,所开薪资,15-25K·13薪
5803,所开薪资,10-15K·13薪
5804,所开薪资,15-25K·18薪
5805,所开薪资,8-13K
5806,所开薪资,15-25K
5807,所开薪资,15-30K
5808,所开薪资,11-15K
5809,所开薪资,14-28K
5810,所开薪资,15-25K·13薪
5811,所开薪资,15-24K
5812,所开薪资,15-30K
5813,所开薪资,25-50K·14薪
5814,所开薪资,15-25K
5815,所开薪资,15-30K
5816,所开薪资,12-24K·13薪
5817,所开薪资,11-22K·16薪
5818,所开薪资,30-60K
5819,所开薪资,20-25K
5820,所开薪资,14-26K·13薪
5821,所开薪资,20-40K·13薪
5822,所开薪资,15-25K
5823,所开薪资,15-25K·14薪
5824,所开薪资,15-30K·13薪
5825,所开薪资,15-30K
5826,所开薪资,12-24K
5827,所开薪资,12-24K·13薪
5828,所开薪资,20-40K·15薪
5829,所开薪资,12-22K
5830,所开薪资,15-25K
5831,所开薪资,18-30K·13薪
5832,所开薪资,20-35K
5833,所开薪资,25-30K
5834,所开薪资,15-30K
5835,所开薪资,13-25K·13薪
5836,所开薪资,12-22K
5837,所开薪资,20-40K
5838,所开薪资,20-40K
5839,所开薪资,15-30K
5840,所开薪资,15-25K
5841,所开薪资,15-30K
5842,所开薪资,12-24K·13薪
5843,所开薪资,11-22K·16薪
5844,所开薪资,30-60K
5845,所开薪资,20-25K
5846,所开薪资,14-26K·13薪
5847,所开薪资,20-40K·13薪
5848,所开薪资,15-25K
5849,所开薪资,15-25K·14薪
5850,所开薪资,12-24K·13薪
5851,所开薪资,20-40K·15薪
5852,所开薪资,12-22K
5853,所开薪资,15-25K
5854,所开薪资,18-30K·13薪
5855,所开薪资,20-35K
5856,所开薪资,25-30K
5857,所开薪资,15-30K
5858,所开薪资,13-25K·13薪
5859,所开薪资,12-22K
5860,所开薪资,20-40K
5861,所开薪资,20-40K
5862,所开薪资,15-30K
5863,所开薪资,22-30K
5864,所开薪资,15-25K
5865,所开薪资,15-30K
5866,所开薪资,25-40K
5867,所开薪资,20-40K·14薪
5868,所开薪资,15-30K
5869,所开薪资,11-22K·13薪
5870,所开薪资,15-25K·13薪
5871,所开薪资,20-40K
5872,所开薪资,15-30K
5873,所开薪资,12-23K
5874,所开薪资,28-50K·15薪
5875,所开薪资,40-70K
5876,所开薪资,15-30K
5877,所开薪资,15-30K
5878,所开薪资,20-25K·14薪
5879,所开薪资,25-35K·14薪
5880,所开薪资,25-40K·14薪
5881,所开薪资,15-22K
5882,所开薪资,15-30K·13薪
5883,所开薪资,20-35K
5884,所开薪资,20-40K
5885,所开薪资,15-25K·15薪
5886,所开薪资,15-25K
5887,所开薪资,18-35K
5888,所开薪资,15-25K·13薪
5889,所开薪资,25-50K
5890,所开薪资,20-30K
5891,所开薪资,12-24K
5892,所开薪资,13-26K
5893,所开薪资,15-25K
5894,所开薪资,13-25K·13薪
5895,所开薪资,12-24K
5896,所开薪资,15-30K
5897,所开薪资,20-35K·15薪
5898,所开薪资,12-24K
5899,所开薪资,15-30K
5900,所开薪资,25-50K·13薪
5901,所开薪资,20-28K·13薪
5902,所开薪资,13-25K
5903,所开薪资,15-30K
5904,所开薪资,20-30K
5905,所开薪资,20-40K·14薪
5906,所开薪资,35-55K·15薪
5907,所开薪资,15-30K·13薪
5908,所开薪资,18-35K
5909,所开薪资,18-30K
5910,所开薪资,20-40K·15薪
5911,所开薪资,30-60K
5912,所开薪资,20-30K·13薪
5913,所开薪资,15-30K·13薪
5914,所开薪资,15-30K
5915,所开薪资,15-30K
5916,所开薪资,25-35K
5917,所开薪资,12-24K
5918,所开薪资,16-30K
5919,所开薪资,25-50K
5920,所开薪资,18-35K·14薪
5921,所开薪资,40-60K·14薪
5922,所开薪资,18-28K·14薪
5923,所开薪资,15-30K
5924,所开薪资,15-30K
5925,所开薪资,15-30K
5926,所开薪资,25-35K
5927,所开薪资,20-35K
5928,所开薪资,12-24K
5929,所开薪资,15-25K
5930,所开薪资,13-26K·14薪
5931,所开薪资,18-35K·14薪
5932,所开薪资,15-25K
5933,所开薪资,15-25K·14薪
5934,所开薪资,20-30K·15薪
5935,所开薪资,12-24K
5936,所开薪资,18-30K·14薪
5937,所开薪资,20-30K
5938,所开薪资,30-45K
5939,所开薪资,15-21K
5940,所开薪资,15-25K
5941,所开薪资,15-25K·14薪
5942,所开薪资,17-25K
5943,所开薪资,15-26K·15薪
5944,所开薪资,25-50K
5945,所开薪资,15-25K·13薪
5946,所开薪资,20-35K·14薪
5947,所开薪资,15-25K·14薪
5948,所开薪资,15-25K·15薪
5949,所开薪资,20-40K·13薪
5950,所开薪资,13-25K
5951,所开薪资,18-35K·15薪
5952,所开薪资,15-25K·13薪
5953,所开薪资,15-30K·13薪
5954,所开薪资,20-28K·13薪
5955,所开薪资,20-40K·15薪
5956,所开薪资,15-25K·13薪
5957,所开薪资,15-30K
5958,所开薪资,15-25K·13薪
5959,所开薪资,15-30K·14薪
5960,所开薪资,18-35K
5961,所开薪资,15-30K·13薪
5962,所开薪资,13-26K·14薪
5963,所开薪资,25-35K
5964,所开薪资,15-30K·16薪
5965,所开薪资,15-26K
5966,所开薪资,17-30K·15薪
5967,所开薪资,15-25K·15薪
5968,所开薪资,15-30K
5969,所开薪资,12-21K
5970,所开薪资,30-60K
5971,所开薪资,15-30K·16薪
5972,所开薪资,11-22K·14薪
5973,所开薪资,16-30K·14薪
5974,所开薪资,20-40K
5975,所开薪资,11-22K
5976,所开薪资,20-40K·15薪
5977,所开薪资,30-60K
5978,所开薪资,15-25K
5979,所开薪资,15-25K
5980,所开薪资,20-40K·15薪
5981,所开薪资,14-28K·15薪
5982,所开薪资,15-30K·15薪
5983,所开薪资,15-30K
5984,所开薪资,15-30K·15薪
5985,所开薪资,15-30K·16薪
5986,所开薪资,22-35K·14薪
5987,所开薪资,20-40K
5988,所开薪资,14-26K·14薪
5989,所开薪资,15-30K
5990,所开薪资,20-40K·15薪
5991,所开薪资,13-25K
5992,所开薪资,13-26K
5993,所开薪资,15-25K
5994,所开薪资,25-50K
5995,所开薪资,20-40K
5996,所开薪资,20-35K
5997,所开薪资,12-24K
5998,所开薪资,20-40K·15薪
5999,所开薪资,20-40K·14薪
6000,所开薪资,15-30K·15薪
6001,所开薪资,15-30K·14薪
6002,所开薪资,13-26K·14薪
6003,所开薪资,15-30K
6004,所开薪资,15-30K
6005,所开薪资,15-30K·14薪
6006,所开薪资,15-30K
6007,所开薪资,20-26K·16薪
6008,所开薪资,14-28K·15薪
6009,所开薪资,15-30K·15薪
6010,所开薪资,15-30K·15薪
6011,所开薪资,15-30K·14薪
6012,所开薪资,15-30K·14薪
6013,所开薪资,15-30K·15薪
6014,所开薪资,14-21K
6015,所开薪资,30-60K·16薪
6016,所开薪资,15-25K·16薪
6017,所开薪资,15-23K·16薪
6018,所开薪资,20-40K
6019,所开薪资,20-35K·16薪
6020,所开薪资,15-30K
6021,所开薪资,15-30K
6022,所开薪资,15-30K·15薪
6023,所开薪资,15-30K
6024,所开薪资,12-24K·15薪
6025,所开薪资,25-50K
6026,所开薪资,20-40K·16薪
6027,所开薪资,15-30K
6028,所开薪资,12-24K
6029,所开薪资,20-30K·15薪
6030,所开薪资,15-30K·16薪
6031,所开薪资,20-40K·15薪
6032,所开薪资,15-30K
6033,所开薪资,20-40K·16薪
6034,所开薪资,15-30K·15薪
6035,所开薪资,15-30K·14薪
6036,所开薪资,15-25K
6037,所开薪资,20-40K·15薪
6038,所开薪资,15-30K·16薪
6039,所开薪资,16-30K
6040,所开薪资,18-35K·16薪
6041,所开薪资,20-40K·14薪
6042,所开薪资,18-35K
6043,所开薪资,20-40K·13薪
6044,所开薪资,25-50K·15薪
6045,所开薪资,40-70K·15薪
6046,所开薪资,100-160K
6047,所开薪资,30-60K·15薪
6048,所开薪资,30-60K·16薪
6049,所开薪资,30-60K
6050,所开薪资,30-60K
6051,所开薪资,30-60K·13薪
6052,所开薪资,45-75K·13薪
6053,所开薪资,30-60K
6054,所开薪资,30-60K
6055,所开薪资,30-60K
6056,所开薪资,28-55K·13薪
6057,所开薪资,30-60K·14薪
6058,所开薪资,30-60K·16薪
6059,所开薪资,30-60K
6060,所开薪资,30-60K·14薪
6061,所开薪资,30-60K·18薪
6062,所开薪资,60-70K
6063,所开薪资,30-60K·15薪
6064,所开薪资,30-55K·13薪
6065,所开薪资,40-70K·15薪
6066,所开薪资,35-65K
6067,所开薪资,40-60K·15薪
6068,所开薪资,35-60K·14薪
6069,所开薪资,30-60K·14薪
6070,所开薪资,35-65K·14薪
6071,所开薪资,120-150K
6072,所开薪资,40-60K·15薪
6073,所开薪资,30-60K·14薪
6074,所开薪资,30-60K·13薪
6075,所开薪资,40-70K
6076,所开薪资,40-60K
6077,所开薪资,30-60K·14薪
6078,所开薪资,30-60K·13薪
6079,所开薪资,30-60K
6080,所开薪资,45-75K
6081,所开薪资,30-60K
6082,所开薪资,40-60K·14薪
6083,所开薪资,30-60K
6084,所开薪资,50-75K
6085,所开薪资,50-80K
6086,所开薪资,30-60K
6087,所开薪资,50-80K·14薪
6088,所开薪资,30-55K·15薪
6089,所开薪资,50-65K
6090,所开薪资,30-60K·15薪
6091,所开薪资,35-55K·14薪
6092,所开薪资,30-60K·13薪
6093,所开薪资,30-60K·15薪
6094,所开薪资,40-55K·13薪
6095,所开薪资,35-65K
6096,所开薪资,35-65K·15薪
6097,所开薪资,35-65K
6098,所开薪资,40-70K·14薪
6099,所开薪资,35-60K·13薪
6100,所开薪资,140-200K·13薪
6101,所开薪资,50-55K
6102,所开薪资,30-60K·13薪
6103,所开薪资,30-60K·17薪
6104,所开薪资,30-60K·15薪
6105,所开薪资,40-60K
6106,所开薪资,30-60K·15薪
6107,所开薪资,50-80K·14薪
6108,所开薪资,30-60K·15薪
6109,所开薪资,30-60K·14薪
6110,所开薪资,30-60K
6111,所开薪资,40-70K·15薪
6112,所开薪资,30-60K·14薪
6113,所开薪资,30-60K
6114,所开薪资,30-60K·16薪
6115,所开薪资,50-80K
6116,所开薪资,30-60K
6117,所开薪资,50-75K·15薪
6118,所开薪资,55-65K·13薪
6119,所开薪资,30-60K·16薪
6120,所开薪资,30-60K·13薪
6121,所开薪资,30-60K·16薪
6122,所开薪资,30-60K
6123,所开薪资,30-60K·15薪
6124,所开薪资,30-60K
6125,所开薪资,45-70K·13薪
6126,所开薪资,40-70K·16薪
6127,所开薪资,35-65K·16薪
6128,所开薪资,35-60K·14薪
6129,所开薪资,50-80K·15薪
6130,所开薪资,30-60K·14薪
6131,所开薪资,30-55K·13薪
6132,所开薪资,30-60K·15薪
6133,所开薪资,30-60K
6134,所开薪资,30-60K·15薪
6135,所开薪资,50-60K
6136,所开薪资,35-55K·14薪
6137,所开薪资,30-60K·14薪
6138,所开薪资,35-60K·14薪
6139,所开薪资,40-60K·15薪
6140,所开薪资,30-60K·13薪
6141,所开薪资,60-90K·13薪
6142,所开薪资,30-60K
6143,所开薪资,30-60K·16薪
6144,所开薪资,35-55K·14薪
6145,所开薪资,35-60K·13薪
6146,所开薪资,40-70K
6147,所开薪资,28-55K
6148,所开薪资,30-60K·15薪
6149,所开薪资,30-60K·14薪
6150,所开薪资,35-60K·15薪
6151,所开薪资,30-60K·15薪
6152,所开薪资,30-60K
6153,所开薪资,35-65K
6154,所开薪资,35-55K·16薪
6155,所开薪资,70-95K
6156,所开薪资,40-60K·13薪
6157,所开薪资,30-60K
6158,所开薪资,30-60K·14薪
6159,所开薪资,30-60K·15薪
6160,所开薪资,30-60K·15薪
6161,所开薪资,30-60K·15薪
6162,所开薪资,30-60K·13薪
6163,所开薪资,30-60K·15薪
6164,所开薪资,40-70K·16薪
6165,所开薪资,40-70K·16薪
6166,所开薪资,28-55K·14薪
6167,所开薪资,35-65K·13薪
6168,所开薪资,30-60K
6169,所开薪资,35-60K·15薪
6170,所开薪资,60-80K·16薪
6171,所开薪资,30-60K
6172,所开薪资,50-60K
6173,所开薪资,60-80K·13薪
6174,所开薪资,40-60K
6175,所开薪资,30-55K·15薪
6176,所开薪资,35-65K
6177,所开薪资,45-55K·14薪
6178,所开薪资,40-70K·13薪
6179,所开薪资,40-70K·14薪
6180,所开薪资,60-80K
6181,所开薪资,50-55K
6182,所开薪资,30-60K
6183,所开薪资,50-70K·14薪
6184,所开薪资,30-60K
6185,所开薪资,30-60K
6186,所开薪资,40-70K
6187,所开薪资,40-70K·16薪
6188,所开薪资,40-70K·15薪
6189,所开薪资,35-65K·15薪
6190,所开薪资,30-60K·15薪
6191,所开薪资,35-55K·15薪
6192,所开薪资,40-70K
6193,所开薪资,40-70K·24薪
6194,所开薪资,30-60K
6195,所开薪资,50-70K
6196,所开薪资,50-60K
6197,所开薪资,35-55K·13薪
6198,所开薪资,30-60K
6199,所开薪资,50-80K·24薪
6200,所开薪资,30-60K
6201,所开薪资,35-65K·16薪
6202,所开薪资,35-60K·16薪
6203,所开薪资,30-60K
6204,所开薪资,30-55K·17薪
6205,所开薪资,30-60K
6206,所开薪资,28-55K
6207,所开薪资,30-60K
6208,所开薪资,40-70K
6209,所开薪资,30-60K·15薪
6210,所开薪资,35-60K
6211,所开薪资,30-60K
6212,所开薪资,40-70K·15薪
6213,所开薪资,30-60K·14薪
6214,所开薪资,30-60K
6215,所开薪资,30-55K·15薪
6216,所开薪资,35-65K·14薪
6217,所开薪资,30-60K
6218,所开薪资,28-55K·15薪
6219,所开薪资,30-60K·15薪
6220,所开薪资,30-60K·14薪
6221,所开薪资,30-60K·14薪
6222,所开薪资,35-65K·15薪
6223,所开薪资,35-60K·14薪
6224,所开薪资,30-55K·14薪
6225,所开薪资,30-60K
6226,所开薪资,30-60K
6227,所开薪资,30-60K·13薪
6228,所开薪资,30-60K·16薪
6229,所开薪资,40-60K·15薪
6230,所开薪资,30-60K
6231,所开薪资,30-60K·14薪
6232,所开薪资,35-55K·14薪
6233,所开薪资,35-65K
6234,所开薪资,30-60K
6235,所开薪资,40-60K·15薪
6236,所开薪资,30-60K·15薪
6237,所开薪资,30-60K·14薪
6238,所开薪资,30-60K·13薪
6239,所开薪资,35-60K·14薪
6240,所开薪资,30-60K·15薪
6241,所开薪资,40-60K·15薪
6242,所开薪资,45-60K
6243,所开薪资,30-60K·14薪
6244,所开薪资,30-60K·16薪
6245,所开薪资,40-70K
6246,所开薪资,40-70K·14薪
6247,所开薪资,40-70K
6248,所开薪资,30-60K·16薪
6249,所开薪资,30-60K
6250,所开薪资,30-60K
6251,所开薪资,30-60K·16薪
6252,所开薪资,30-55K·14薪
6253,所开薪资,30-60K
6254,所开薪资,45-75K
6255,所开薪资,35-60K
6256,所开薪资,30-60K·14薪
6257,所开薪资,30-60K·16薪
6258,所开薪资,30-60K
6259,所开薪资,35-60K·13薪
6260,所开薪资,30-60K
6261,所开薪资,35-60K·14薪
6262,所开薪资,30-60K
6263,所开薪资,30-60K·14薪
6264,所开薪资,35-65K·14薪
6265,所开薪资,30-60K
6266,所开薪资,60-90K·14薪
6267,所开薪资,30-60K
6268,所开薪资,40-70K·15薪
6269,所开薪资,35-65K·13薪
6270,所开薪资,60-80K·16薪
6271,所开薪资,30-55K·15薪
6272,所开薪资,30-60K·16薪
6273,所开薪资,60-80K·13薪
6274,所开薪资,30-60K
6275,所开薪资,40-70K
6276,所开薪资,30-60K
6277,所开薪资,30-60K·14薪
6278,所开薪资,35-65K·16薪
6279,所开薪资,30-60K
6280,所开薪资,30-60K·15薪
6281,所开薪资,30-60K
6282,所开薪资,40-60K·14薪
6283,所开薪资,45-75K·15薪
6284,所开薪资,28-55K·15薪
6285,所开薪资,30-60K·15薪
6286,所开薪资,30-60K·13薪
6287,所开薪资,35-65K·15薪
6288,所开薪资,35-65K·15薪
6289,所开薪资,30-60K
6290,所开薪资,40-70K
6291,所开薪资,30-60K·13薪
6292,所开薪资,35-60K·14薪
6293,所开薪资,35-55K·13薪
6294,所开薪资,30-60K
6295,所开薪资,30-60K
6296,所开薪资,30-60K·16薪
6297,所开薪资,30-60K·16薪
6298,所开薪资,30-60K·15薪
6299,所开薪资,30-60K·16薪
6300,所开薪资,30-60K·16薪
6301,所开薪资,30-60K
6302,所开薪资,30-60K
6303,所开薪资,35-65K
6304,所开薪资,40-70K·14薪
6305,所开薪资,30-60K·16薪
6306,所开薪资,30-60K·15薪
6307,所开薪资,30-60K
6308,所开薪资,60-80K·16薪
6309,所开薪资,30-55K·16薪
6310,所开薪资,40-70K
6311,所开薪资,35-65K·14薪
6312,所开薪资,2-5K
6313,所开薪资,2-5K
6314,所开薪资,1-2K
6315,所开薪资,1-2K
6316,所开薪资,1-2K
6317,所开薪资,1-2K
6318,所开薪资,2-5K·15薪
6319,所开薪资,1-2K
6320,所开薪资,2-4K·15薪
6321,所开薪资,2-3K
6322,所开薪资,2-3K
6323,所开薪资,1-2K
6324,所开薪资,2-3K
6325,所开薪资,1-2K·16薪
6326,所开薪资,2-4K
6327,所开薪资,2-3K·15薪
6328,所开薪资,1-2K·13薪
6329,所开薪资,2-3K
6330,所开薪资,2-5K·14薪
6331,所开薪资,2-3K
6332,所开薪资,2-3K
6333,所开薪资,1-2K
6334,所开薪资,2-3K
6335,所开薪资,1-2K
6336,所开薪资,2-3K
6337,所开薪资,2-3K
6338,所开薪资,1-2K
6339,所开薪资,2-3K
6340,所开薪资,2-3K
6341,所开薪资,1-2K
6342,所开薪资,2-3K
6343,所开薪资,2-4K
6344,所开薪资,2-3K
6345,所开薪资,1-2K
6346,所开薪资,2-3K
6347,所开薪资,2-3K
6348,所开薪资,1-2K
6349,所开薪资,1-2K
6350,所开薪资,2-5K
6351,所开薪资,2-3K
6352,所开薪资,2-3K
6353,所开薪资,2-5K
6354,所开薪资,2-3K·13薪
6355,所开薪资,2-3K
