职位id,关系,城市
5554,所在城市,成都
5555,所在城市,成都
5556,所在城市,金华
5557,所在城市,广州
5558,所在城市,徐州
5559,所在城市,武汉
5560,所在城市,杭州
5561,所在城市,武汉
5562,所在城市,南昌
5563,所在城市,北京
5564,所在城市,北京
5565,所在城市,深圳
5566,所在城市,合肥
5567,所在城市,北京
5568,所在城市,济南
5569,所在城市,济南
5570,所在城市,南京
5571,所在城市,南京
5572,所在城市,深圳
5573,所在城市,长沙
5574,所在城市,上海
5575,所在城市,厦门
5576,所在城市,深圳
5577,所在城市,杭州
5578,所在城市,厦门
5579,所在城市,合肥
5580,所在城市,苏州
5581,所在城市,成都
5582,所在城市,西安
5583,所在城市,济南
5584,所在城市,深圳
5585,所在城市,太原
5586,所在城市,武汉
5587,所在城市,北京
5588,所在城市,福州
5589,所在城市,杭州
5590,所在城市,杭州
5591,所在城市,嘉兴
5592,所在城市,武汉
5593,所在城市,厦门
5594,所在城市,苏州
5595,所在城市,北京
5596,所在城市,北京
5597,所在城市,上海
5598,所在城市,深圳
5599,所在城市,深圳
5600,所在城市,上海
5601,所在城市,北京
5602,所在城市,深圳
5603,所在城市,青岛
5604,所在城市,深圳
5605,所在城市,青岛
5606,所在城市,合肥
5607,所在城市,武汉
5608,所在城市,北京
5609,所在城市,广州
5610,所在城市,武汉
5611,所在城市,长春
5612,所在城市,东莞
5613,所在城市,上海
5614,所在城市,北京
5615,所在城市,青岛
5616,所在城市,深圳
5617,所在城市,苏州
5618,所在城市,苏州
5619,所在城市,苏州
5620,所在城市,哈尔滨
5621,所在城市,杭州
5622,所在城市,厦门
5623,所在城市,洛阳
5624,所在城市,深圳
5625,所在城市,宁波
5626,所在城市,东莞
5627,所在城市,北京
5628,所在城市,深圳
5629,所在城市,长沙
5630,所在城市,武汉
5631,所在城市,秦皇
5632,所在城市,北京
5633,所在城市,上海
5634,所在城市,无锡
5635,所在城市,咸阳
5636,所在城市,苏州
5637,所在城市,洛阳
5638,所在城市,深圳
5639,所在城市,广州
5640,所在城市,乐山
5641,所在城市,杭州
5642,所在城市,深圳
5643,所在城市,上海
5644,所在城市,深圳
5645,所在城市,苏州
5646,所在城市,东莞
5647,所在城市,深圳
5648,所在城市,上海
5649,所在城市,广州
5650,所在城市,郑州
5651,所在城市,杭州
5652,所在城市,北京
5653,所在城市,北京
5654,所在城市,苏州
5655,所在城市,上海
5656,所在城市,上海
5657,所在城市,珠海
5658,所在城市,杭州
5659,所在城市,南京
5660,所在城市,深圳
5661,所在城市,深圳
5662,所在城市,苏州
5663,所在城市,杭州
5664,所在城市,南京
5665,所在城市,北京
5666,所在城市,上海
5667,所在城市,上海
5668,所在城市,无锡
5669,所在城市,咸阳
5670,所在城市,深圳
5671,所在城市,上海
5672,所在城市,深圳
5673,所在城市,无锡
5674,所在城市,天津
5675,所在城市,深圳
5676,所在城市,深圳
5677,所在城市,武汉
5678,所在城市,成都
5679,所在城市,深圳
5680,所在城市,长沙
5681,所在城市,南京
5682,所在城市,苏州
5683,所在城市,杭州
5684,所在城市,苏州
5685,所在城市,西安
5686,所在城市,上海
5687,所在城市,珠海
5688,所在城市,大连
5689,所在城市,北京
5690,所在城市,宁波
5691,所在城市,嘉兴
5692,所在城市,苏州
5693,所在城市,西安
5694,所在城市,焦作
5695,所在城市,宁波
5696,所在城市,成都
5697,所在城市,长沙
5698,所在城市,深圳
5699,所在城市,上海
5700,所在城市,南京
5701,所在城市,西安
5702,所在城市,深圳
5703,所在城市,上海
5704,所在城市,武汉
5705,所在城市,珠海
5706,所在城市,北京
5707,所在城市,苏州
5708,所在城市,北京
5709,所在城市,湘潭
5710,所在城市,杭州
5711,所在城市,深圳
5712,所在城市,宁波
5713,所在城市,北京
5714,所在城市,西安
5715,所在城市,苏州
5716,所在城市,上海
5717,所在城市,太原
5718,所在城市,无锡
5719,所在城市,成都
5720,所在城市,长沙
5721,所在城市,上海
5722,所在城市,深圳
5723,所在城市,长沙
5724,所在城市,合肥
5725,所在城市,天津
5726,所在城市,深圳
5727,所在城市,北京
5728,所在城市,肇庆
5729,所在城市,深圳
5730,所在城市,长沙
5731,所在城市,北京
5732,所在城市,深圳
5733,所在城市,温州
5734,所在城市,北京
5735,所在城市,天津
5736,所在城市,北京
5737,所在城市,长沙
5738,所在城市,哈尔滨
5739,所在城市,绍兴
5740,所在城市,北京
5741,所在城市,潍坊
5742,所在城市,北京
5743,所在城市,北京
5744,所在城市,深圳
5745,所在城市,上海
5746,所在城市,西安
5747,所在城市,成都
5748,所在城市,上海
5749,所在城市,深圳
5750,所在城市,深圳
5751,所在城市,南京
5752,所在城市,成都
5753,所在城市,成都
5754,所在城市,长沙
5755,所在城市,北京
5756,所在城市,武汉
5757,所在城市,上海
5758,所在城市,苏州
5759,所在城市,上海
5760,所在城市,南昌
5761,所在城市,沧州
5762,所在城市,北京
5763,所在城市,泰州
5764,所在城市,苏州
5765,所在城市,深圳
5766,所在城市,苏州
5767,所在城市,西安
5768,所在城市,深圳
5769,所在城市,深圳
5770,所在城市,上海
5771,所在城市,合肥
5772,所在城市,上海
5773,所在城市,北京
5774,所在城市,苏州
5775,所在城市,西安
5776,所在城市,苏州
5777,所在城市,成都
5778,所在城市,北京
5779,所在城市,珠海
5780,所在城市,漳州
5781,所在城市,杭州
5782,所在城市,东莞
5783,所在城市,北京
5784,所在城市,上海
5785,所在城市,成都
5786,所在城市,西安
5787,所在城市,无锡
5788,所在城市,西安
5789,所在城市,长沙
5790,所在城市,北京
5791,所在城市,天津
5792,所在城市,长沙
5793,所在城市,长春
5794,所在城市,东莞
5795,所在城市,武汉
5796,所在城市,深圳
5797,所在城市,无锡
5798,所在城市,成都
5799,所在城市,成都
5800,所在城市,珠海
5801,所在城市,南昌
5802,所在城市,上海
5803,所在城市,上海
5804,所在城市,杭州
5805,所在城市,成都
5806,所在城市,合肥
5807,所在城市,深圳
5808,所在城市,深圳
5809,所在城市,扬州
5810,所在城市,杭州
5811,所在城市,合肥
5812,所在城市,深圳
5813,所在城市,上海
5814,所在城市,未知
5815,所在城市,上海
5816,所在城市,杭州
5817,所在城市,上海
5818,所在城市,上海
5819,所在城市,苏州
5820,所在城市,上海
5821,所在城市,杭州
5822,所在城市,北京
5823,所在城市,武汉
5824,所在城市,西安
5825,所在城市,上海
5826,所在城市,北京
5827,所在城市,杭州
5828,所在城市,北京
5829,所在城市,北京
5830,所在城市,北京
5831,所在城市,上海
5832,所在城市,北京
5833,所在城市,北京
5834,所在城市,苏州
5835,所在城市,青岛
5836,所在城市,东莞
5837,所在城市,武汉
5838,所在城市,深圳
5839,所在城市,北京
5840,所在城市,未知
5841,所在城市,上海
5842,所在城市,杭州
5843,所在城市,上海
5844,所在城市,上海
5845,所在城市,苏州
5846,所在城市,上海
5847,所在城市,杭州
5848,所在城市,北京
5849,所在城市,武汉
5850,所在城市,杭州
5851,所在城市,北京
5852,所在城市,北京
5853,所在城市,北京
5854,所在城市,上海
5855,所在城市,北京
5856,所在城市,北京
5857,所在城市,苏州
5858,所在城市,青岛
5859,所在城市,东莞
5860,所在城市,武汉
5861,所在城市,深圳
5862,所在城市,北京
5863,所在城市,北京
5864,所在城市,深圳
5865,所在城市,江门
5866,所在城市,江门
5867,所在城市,上海
5868,所在城市,北京
5869,所在城市,上海
5870,所在城市,西安
5871,所在城市,杭州
5872,所在城市,武汉
5873,所在城市,杭州
5874,所在城市,深圳
5875,所在城市,北京
5876,所在城市,上海
5877,所在城市,重庆
5878,所在城市,苏州
5879,所在城市,上海
5880,所在城市,上海
5881,所在城市,杭州
5882,所在城市,成都
5883,所在城市,成都
5884,所在城市,武汉
5885,所在城市,成都
5886,所在城市,深圳
5887,所在城市,深圳
5888,所在城市,西安
5889,所在城市,杭州
5890,所在城市,上海
5891,所在城市,上海
5892,所在城市,苏州
5893,所在城市,苏州
5894,所在城市,上海
5895,所在城市,成都
5896,所在城市,深圳
5897,所在城市,深圳
5898,所在城市,北京
5899,所在城市,苏州
5900,所在城市,成都
5901,所在城市,南京
5902,所在城市,北京
5903,所在城市,北京
5904,所在城市,西安
5905,所在城市,南京
5906,所在城市,苏州
5907,所在城市,北京
5908,所在城市,上海
5909,所在城市,深圳
5910,所在城市,上海
5911,所在城市,北京
5912,所在城市,深圳
5913,所在城市,上海
5914,所在城市,深圳
5915,所在城市,深圳
5916,所在城市,深圳
5917,所在城市,南京
5918,所在城市,深圳
5919,所在城市,北京
5920,所在城市,深圳
5921,所在城市,宁波
5922,所在城市,上海
5923,所在城市,深圳
5924,所在城市,深圳
5925,所在城市,深圳
5926,所在城市,深圳
5927,所在城市,深圳
5928,所在城市,南京
5929,所在城市,杭州
5930,所在城市,杭州
5931,所在城市,南京
5932,所在城市,苏州
5933,所在城市,苏州
5934,所在城市,成都
5935,所在城市,成都
5936,所在城市,长沙
5937,所在城市,北京
5938,所在城市,成都
5939,所在城市,深圳
5940,所在城市,珠海
5941,所在城市,合肥
5942,所在城市,天津
5943,所在城市,杭州
5944,所在城市,深圳
5945,所在城市,成都
5946,所在城市,武汉
5947,所在城市,苏州
5948,所在城市,成都
5949,所在城市,武汉
5950,所在城市,深圳
5951,所在城市,南京
5952,所在城市,成都
5953,所在城市,上海
5954,所在城市,北京
5955,所在城市,上海
5956,所在城市,深圳
5957,所在城市,北京
5958,所在城市,北京
5959,所在城市,深圳
5960,所在城市,上海
5961,所在城市,上海
5962,所在城市,南京
5963,所在城市,东莞
5964,所在城市,深圳
5965,所在城市,成都
5966,所在城市,杭州
5967,所在城市,西安
5968,所在城市,上海
5969,所在城市,南京
5970,所在城市,北京
5971,所在城市,广州
5972,所在城市,杭州
5973,所在城市,成都
5974,所在城市,杭州
5975,所在城市,合肥
5976,所在城市,北京
5977,所在城市,上海
5978,所在城市,苏州
5979,所在城市,深圳
5980,所在城市,广州
5981,所在城市,哈尔滨
5982,所在城市,深圳
5983,所在城市,东莞
5984,所在城市,成都
5985,所在城市,武汉
5986,所在城市,北京
5987,所在城市,杭州
5988,所在城市,广州
5989,所在城市,广州
5990,所在城市,上海
5991,所在城市,深圳
5992,所在城市,武汉
5993,所在城市,西安
5994,所在城市,深圳
5995,所在城市,成都
5996,所在城市,上海
5997,所在城市,西安
5998,所在城市,上海
5999,所在城市,北京
6000,所在城市,武汉
6001,所在城市,未知
6002,所在城市,南京
6003,所在城市,西安
6004,所在城市,武汉
6005,所在城市,杭州
6006,所在城市,上海
6007,所在城市,深圳
6008,所在城市,贵阳
6009,所在城市,深圳
6010,所在城市,杭州
6011,所在城市,成都
6012,所在城市,上海
6013,所在城市,上海
6014,所在城市,成都
6015,所在城市,上海
6016,所在城市,深圳
6017,所在城市,西安
6018,所在城市,杭州
6019,所在城市,上海
6020,所在城市,西安
6021,所在城市,成都
6022,所在城市,西安
6023,所在城市,西安
6024,所在城市,杭州
6025,所在城市,上海
6026,所在城市,成都
6027,所在城市,西安
6028,所在城市,西安
6029,所在城市,上海
6030,所在城市,杭州
6031,所在城市,深圳
6032,所在城市,深圳
6033,所在城市,上海
6034,所在城市,杭州
6035,所在城市,西安
6036,所在城市,西安
6037,所在城市,上海
6038,所在城市,西安
6039,所在城市,北京
6040,所在城市,上海
6041,所在城市,武汉
6042,所在城市,西安
6043,所在城市,苏州
6044,所在城市,西安
6045,所在城市,南京
6046,所在城市,福州
6047,所在城市,北京
6048,所在城市,西安
6049,所在城市,珠海
6050,所在城市,东莞
6051,所在城市,北京
6052,所在城市,上海
6053,所在城市,徐州
6054,所在城市,北京
6055,所在城市,珠海
6056,所在城市,上海
6057,所在城市,上海
6058,所在城市,南京
6059,所在城市,北京
6060,所在城市,北京
6061,所在城市,成都
6062,所在城市,北京
6063,所在城市,上海
6064,所在城市,北京
6065,所在城市,南京
6066,所在城市,深圳
6067,所在城市,北京
6068,所在城市,上海
6069,所在城市,北京
6070,所在城市,北京
6071,所在城市,廊坊
6072,所在城市,北京
6073,所在城市,上海
6074,所在城市,成都
6075,所在城市,上海
6076,所在城市,上海
6077,所在城市,上海
6078,所在城市,北京
6079,所在城市,南京
6080,所在城市,广州
6081,所在城市,上海
6082,所在城市,上海
6083,所在城市,西安
6084,所在城市,北京
6085,所在城市,北京
6086,所在城市,北京
6087,所在城市,北京
6088,所在城市,深圳
6089,所在城市,深圳
6090,所在城市,北京
6091,所在城市,上海
6092,所在城市,上海
6093,所在城市,东莞
6094,所在城市,深圳
6095,所在城市,北京
6096,所在城市,杭州
6097,所在城市,上海
6098,所在城市,惠州
6099,所在城市,苏州
6100,所在城市,广州
6101,所在城市,深圳
6102,所在城市,上海
6103,所在城市,广州
6104,所在城市,上海
6105,所在城市,深圳
6106,所在城市,杭州
6107,所在城市,杭州
6108,所在城市,上海
6109,所在城市,北京
6110,所在城市,北京
6111,所在城市,上海
6112,所在城市,上海
6113,所在城市,上海
6114,所在城市,杭州
6115,所在城市,上海
6116,所在城市,杭州
6117,所在城市,上海
6118,所在城市,北京
6119,所在城市,广州
6120,所在城市,深圳
6121,所在城市,北京
6122,所在城市,上海
6123,所在城市,上海
6124,所在城市,上海
6125,所在城市,深圳
6126,所在城市,北京
6127,所在城市,北京
6128,所在城市,深圳
6129,所在城市,无锡
6130,所在城市,深圳
6131,所在城市,上海
6132,所在城市,上海
6133,所在城市,上海
6134,所在城市,深圳
6135,所在城市,上海
6136,所在城市,宁波
6137,所在城市,杭州
6138,所在城市,成都
6139,所在城市,北京
6140,所在城市,深圳
6141,所在城市,上海
6142,所在城市,上海
6143,所在城市,广州
6144,所在城市,上海
6145,所在城市,北京
6146,所在城市,苏州
6147,所在城市,上海
6148,所在城市,佛山
6149,所在城市,上海
6150,所在城市,深圳
6151,所在城市,深圳
6152,所在城市,上海
6153,所在城市,南京
